id,account_code,account_name,account_type,sub_type,parent_code,description,normal_balance,is_active,is_header,currency,created_at
573,70492,CC-AIR-195 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-AIR-195,Credit,1,0,USD,2023-01-01 09:00:00
574,70493,CC-AIR-195 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-AIR-195,Debit,1,0,USD,2023-01-01 09:00:00
575,70494,CC-COM-100 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-100,Debit,1,0,USD,2023-01-01 09:00:00
576,70495,CC-COM-100 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-100,Credit,1,0,USD,2023-01-01 09:00:00
577,70496,CC-COM-100 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-100,Debit,1,0,USD,2023-01-01 09:00:00
578,70497,CC-COM-105 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-105,Debit,1,0,USD,2023-01-01 09:00:00
579,70498,CC-COM-105 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-105,Credit,1,0,USD,2023-01-01 09:00:00
580,70499,CC-COM-105 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-105,Debit,1,0,USD,2023-01-01 09:00:00
581,70500,CC-COM-110 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-110,Debit,1,0,USD,2023-01-01 09:00:00
582,70501,CC-COM-110 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-110,Credit,1,0,USD,2023-01-01 09:00:00
583,70502,CC-COM-110 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-110,Debit,1,0,USD,2023-01-01 09:00:00
584,70503,CC-COM-115 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-115,Debit,1,0,USD,2023-01-01 09:00:00
585,70504,CC-COM-115 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-115,Credit,1,0,USD,2023-01-01 09:00:00
586,70505,CC-COM-115 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-115,Debit,1,0,USD,2023-01-01 09:00:00
587,70506,CC-COM-120 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-120,Debit,1,0,USD,2023-01-01 09:00:00
588,70507,CC-COM-120 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-120,Credit,1,0,USD,2023-01-01 09:00:00
589,70508,CC-COM-120 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-120,Debit,1,0,USD,2023-01-01 09:00:00
590,70509,CC-COM-125 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-125,Debit,1,0,USD,2023-01-01 09:00:00
591,70510,CC-COM-125 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-125,Credit,1,0,USD,2023-01-01 09:00:00
592,70511,CC-COM-125 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-125,Debit,1,0,USD,2023-01-01 09:00:00
593,70512,CC-COM-130 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-130,Debit,1,0,USD,2023-01-01 09:00:00
594,70513,CC-COM-130 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-130,Credit,1,0,USD,2023-01-01 09:00:00
595,70514,CC-COM-130 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-130,Debit,1,0,USD,2023-01-01 09:00:00
596,70515,CC-COM-135 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-135,Debit,1,0,USD,2023-01-01 09:00:00
597,70516,CC-COM-135 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-135,Credit,1,0,USD,2023-01-01 09:00:00
598,70517,CC-COM-135 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-135,Debit,1,0,USD,2023-01-01 09:00:00
599,70518,CC-COM-140 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-140,Debit,1,0,USD,2023-01-01 09:00:00
600,70519,CC-COM-140 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-140,Credit,1,0,USD,2023-01-01 09:00:00
601,70520,CC-COM-140 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-140,Debit,1,0,USD,2023-01-01 09:00:00
602,70521,CC-COM-145 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-145,Debit,1,0,USD,2023-01-01 09:00:00
603,70522,CC-COM-145 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-145,Credit,1,0,USD,2023-01-01 09:00:00
604,70523,CC-COM-145 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-145,Debit,1,0,USD,2023-01-01 09:00:00
605,70524,CC-COM-150 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-150,Debit,1,0,USD,2023-01-01 09:00:00
606,70525,CC-COM-150 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-150,Credit,1,0,USD,2023-01-01 09:00:00
607,70526,CC-COM-150 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-150,Debit,1,0,USD,2023-01-01 09:00:00
608,70527,CC-COM-155 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-155,Debit,1,0,USD,2023-01-01 09:00:00
609,70528,CC-COM-155 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-155,Credit,1,0,USD,2023-01-01 09:00:00
610,70529,CC-COM-155 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-155,Debit,1,0,USD,2023-01-01 09:00:00
611,70530,CC-COM-160 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-160,Debit,1,0,USD,2023-01-01 09:00:00
612,70531,CC-COM-160 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-160,Credit,1,0,USD,2023-01-01 09:00:00
613,70532,CC-COM-160 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-160,Debit,1,0,USD,2023-01-01 09:00:00
614,70533,CC-COM-165 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-165,Debit,1,0,USD,2023-01-01 09:00:00
615,70534,CC-COM-165 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-165,Credit,1,0,USD,2023-01-01 09:00:00
616,70535,CC-COM-165 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-165,Debit,1,0,USD,2023-01-01 09:00:00
617,70536,CC-COM-170 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-170,Debit,1,0,USD,2023-01-01 09:00:00
618,70537,CC-COM-170 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-170,Credit,1,0,USD,2023-01-01 09:00:00
619,70538,CC-COM-170 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-170,Debit,1,0,USD,2023-01-01 09:00:00
620,70539,CC-COM-175 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-175,Debit,1,0,USD,2023-01-01 09:00:00
621,70540,CC-COM-175 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-175,Credit,1,0,USD,2023-01-01 09:00:00
622,70541,CC-COM-175 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-175,Debit,1,0,USD,2023-01-01 09:00:00
623,70542,CC-COM-180 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-180,Debit,1,0,USD,2023-01-01 09:00:00
624,70543,CC-COM-180 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-180,Credit,1,0,USD,2023-01-01 09:00:00
625,70544,CC-COM-180 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-180,Debit,1,0,USD,2023-01-01 09:00:00
626,70545,CC-COM-185 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-185,Debit,1,0,USD,2023-01-01 09:00:00
627,70546,CC-COM-185 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-185,Credit,1,0,USD,2023-01-01 09:00:00
628,70547,CC-COM-185 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-185,Debit,1,0,USD,2023-01-01 09:00:00
629,70548,CC-COM-190 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-190,Debit,1,0,USD,2023-01-01 09:00:00
630,70549,CC-COM-190 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-190,Credit,1,0,USD,2023-01-01 09:00:00
631,70550,CC-COM-190 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-190,Debit,1,0,USD,2023-01-01 09:00:00
632,70551,CC-COM-195 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COM-195,Debit,1,0,USD,2023-01-01 09:00:00
633,70552,CC-COM-195 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COM-195,Credit,1,0,USD,2023-01-01 09:00:00
634,70553,CC-COM-195 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COM-195,Debit,1,0,USD,2023-01-01 09:00:00
635,70554,CC-CAB-100 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-100,Debit,1,0,USD,2023-01-01 09:00:00
636,70555,CC-CAB-100 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-100,Credit,1,0,USD,2023-01-01 09:00:00
637,70556,CC-CAB-100 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-100,Debit,1,0,USD,2023-01-01 09:00:00
638,70557,CC-CAB-105 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-105,Debit,1,0,USD,2023-01-01 09:00:00
639,70558,CC-CAB-105 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-105,Credit,1,0,USD,2023-01-01 09:00:00
640,70559,CC-CAB-105 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-105,Debit,1,0,USD,2023-01-01 09:00:00
641,70560,CC-CAB-110 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-110,Debit,1,0,USD,2023-01-01 09:00:00
642,70561,CC-CAB-110 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-110,Credit,1,0,USD,2023-01-01 09:00:00
643,70562,CC-CAB-110 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-110,Debit,1,0,USD,2023-01-01 09:00:00
644,70563,CC-CAB-115 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-115,Debit,1,0,USD,2023-01-01 09:00:00
645,70564,CC-CAB-115 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-115,Credit,1,0,USD,2023-01-01 09:00:00
646,70565,CC-CAB-115 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-115,Debit,1,0,USD,2023-01-01 09:00:00
647,70566,CC-CAB-120 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-120,Debit,1,0,USD,2023-01-01 09:00:00
648,70567,CC-CAB-120 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-120,Credit,1,0,USD,2023-01-01 09:00:00
649,70568,CC-CAB-120 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-120,Debit,1,0,USD,2023-01-01 09:00:00
650,70569,CC-CAB-125 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-125,Debit,1,0,USD,2023-01-01 09:00:00
651,70570,CC-CAB-125 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-125,Credit,1,0,USD,2023-01-01 09:00:00
652,70571,CC-CAB-125 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-125,Debit,1,0,USD,2023-01-01 09:00:00
653,70572,CC-CAB-130 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-130,Debit,1,0,USD,2023-01-01 09:00:00
654,70573,CC-CAB-130 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-130,Credit,1,0,USD,2023-01-01 09:00:00
655,70574,CC-CAB-130 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-130,Debit,1,0,USD,2023-01-01 09:00:00
656,70575,CC-CAB-135 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-135,Debit,1,0,USD,2023-01-01 09:00:00
657,70576,CC-CAB-135 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-135,Credit,1,0,USD,2023-01-01 09:00:00
658,70577,CC-CAB-135 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-135,Debit,1,0,USD,2023-01-01 09:00:00
659,70578,CC-CAB-140 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-140,Debit,1,0,USD,2023-01-01 09:00:00
660,70579,CC-CAB-140 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-140,Credit,1,0,USD,2023-01-01 09:00:00
661,70580,CC-CAB-140 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-140,Debit,1,0,USD,2023-01-01 09:00:00
662,70581,CC-CAB-145 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-145,Debit,1,0,USD,2023-01-01 09:00:00
663,70582,CC-CAB-145 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-145,Credit,1,0,USD,2023-01-01 09:00:00
664,70583,CC-CAB-145 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-145,Debit,1,0,USD,2023-01-01 09:00:00
665,70584,CC-CAB-150 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-150,Debit,1,0,USD,2023-01-01 09:00:00
666,70585,CC-CAB-150 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-150,Credit,1,0,USD,2023-01-01 09:00:00
667,70586,CC-CAB-150 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-150,Debit,1,0,USD,2023-01-01 09:00:00
668,70587,CC-CAB-155 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-155,Debit,1,0,USD,2023-01-01 09:00:00
669,70588,CC-CAB-155 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-155,Credit,1,0,USD,2023-01-01 09:00:00
670,70589,CC-CAB-155 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-155,Debit,1,0,USD,2023-01-01 09:00:00
671,70590,CC-CAB-160 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-160,Debit,1,0,USD,2023-01-01 09:00:00
672,70591,CC-CAB-160 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-160,Credit,1,0,USD,2023-01-01 09:00:00
673,70592,CC-CAB-160 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-160,Debit,1,0,USD,2023-01-01 09:00:00
674,70593,CC-CAB-165 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-165,Debit,1,0,USD,2023-01-01 09:00:00
675,70594,CC-CAB-165 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-165,Credit,1,0,USD,2023-01-01 09:00:00
676,70595,CC-CAB-165 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-165,Debit,1,0,USD,2023-01-01 09:00:00
677,70596,CC-CAB-170 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-170,Debit,1,0,USD,2023-01-01 09:00:00
678,70597,CC-CAB-170 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-170,Credit,1,0,USD,2023-01-01 09:00:00
679,70598,CC-CAB-170 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-170,Debit,1,0,USD,2023-01-01 09:00:00
680,70599,CC-CAB-175 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-175,Debit,1,0,USD,2023-01-01 09:00:00
681,70600,CC-CAB-175 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-175,Credit,1,0,USD,2023-01-01 09:00:00
682,70601,CC-CAB-175 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-175,Debit,1,0,USD,2023-01-01 09:00:00
683,70602,CC-CAB-180 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-180,Debit,1,0,USD,2023-01-01 09:00:00
684,70603,CC-CAB-180 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-180,Credit,1,0,USD,2023-01-01 09:00:00
685,70604,CC-CAB-180 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-180,Debit,1,0,USD,2023-01-01 09:00:00
686,70605,CC-CAB-185 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-185,Debit,1,0,USD,2023-01-01 09:00:00
687,70606,CC-CAB-185 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-185,Credit,1,0,USD,2023-01-01 09:00:00
688,70607,CC-CAB-185 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-185,Debit,1,0,USD,2023-01-01 09:00:00
689,70608,CC-CAB-190 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-190,Debit,1,0,USD,2023-01-01 09:00:00
690,70609,CC-CAB-190 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-190,Credit,1,0,USD,2023-01-01 09:00:00
691,70610,CC-CAB-190 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-190,Debit,1,0,USD,2023-01-01 09:00:00
692,70611,CC-CAB-195 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-CAB-195,Debit,1,0,USD,2023-01-01 09:00:00
693,70612,CC-CAB-195 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-CAB-195,Credit,1,0,USD,2023-01-01 09:00:00
694,70613,CC-CAB-195 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-CAB-195,Debit,1,0,USD,2023-01-01 09:00:00
695,70614,CC-FIN-100 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-100,Debit,1,0,USD,2023-01-01 09:00:00
696,70615,CC-FIN-100 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-100,Credit,1,0,USD,2023-01-01 09:00:00
697,70616,CC-FIN-100 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-100,Debit,1,0,USD,2023-01-01 09:00:00
698,70617,CC-FIN-105 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-105,Debit,1,0,USD,2023-01-01 09:00:00
699,70618,CC-FIN-105 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-105,Credit,1,0,USD,2023-01-01 09:00:00
700,70619,CC-FIN-105 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-105,Debit,1,0,USD,2023-01-01 09:00:00
701,70620,CC-FIN-110 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-110,Debit,1,0,USD,2023-01-01 09:00:00
702,70621,CC-FIN-110 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-110,Credit,1,0,USD,2023-01-01 09:00:00
703,70622,CC-FIN-110 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-110,Debit,1,0,USD,2023-01-01 09:00:00
704,70623,CC-FIN-115 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-115,Debit,1,0,USD,2023-01-01 09:00:00
705,70624,CC-FIN-115 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-115,Credit,1,0,USD,2023-01-01 09:00:00
706,70625,CC-FIN-115 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-115,Debit,1,0,USD,2023-01-01 09:00:00
707,70626,CC-FIN-120 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-120,Debit,1,0,USD,2023-01-01 09:00:00
708,70627,CC-FIN-120 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-120,Credit,1,0,USD,2023-01-01 09:00:00
709,70628,CC-FIN-120 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-120,Debit,1,0,USD,2023-01-01 09:00:00
710,70629,CC-FIN-125 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-125,Debit,1,0,USD,2023-01-01 09:00:00
711,70630,CC-FIN-125 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-125,Credit,1,0,USD,2023-01-01 09:00:00
712,70631,CC-FIN-125 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-125,Debit,1,0,USD,2023-01-01 09:00:00
713,70632,CC-FIN-130 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-130,Debit,1,0,USD,2023-01-01 09:00:00
714,70633,CC-FIN-130 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-130,Credit,1,0,USD,2023-01-01 09:00:00
715,70634,CC-FIN-130 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-130,Debit,1,0,USD,2023-01-01 09:00:00
716,70635,CC-FIN-135 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-135,Debit,1,0,USD,2023-01-01 09:00:00
717,70636,CC-FIN-135 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-135,Credit,1,0,USD,2023-01-01 09:00:00
718,70637,CC-FIN-135 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-135,Debit,1,0,USD,2023-01-01 09:00:00
719,70638,CC-FIN-140 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-140,Debit,1,0,USD,2023-01-01 09:00:00
720,70639,CC-FIN-140 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-140,Credit,1,0,USD,2023-01-01 09:00:00
721,70640,CC-FIN-140 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-140,Debit,1,0,USD,2023-01-01 09:00:00
722,70641,CC-FIN-145 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-145,Debit,1,0,USD,2023-01-01 09:00:00
723,70642,CC-FIN-145 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-145,Credit,1,0,USD,2023-01-01 09:00:00
724,70643,CC-FIN-145 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-145,Debit,1,0,USD,2023-01-01 09:00:00
725,70644,CC-FIN-150 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-150,Debit,1,0,USD,2023-01-01 09:00:00
726,70645,CC-FIN-150 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-150,Credit,1,0,USD,2023-01-01 09:00:00
727,70646,CC-FIN-150 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-150,Debit,1,0,USD,2023-01-01 09:00:00
728,70647,CC-FIN-155 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-155,Debit,1,0,USD,2023-01-01 09:00:00
729,70648,CC-FIN-155 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-155,Credit,1,0,USD,2023-01-01 09:00:00
730,70649,CC-FIN-155 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-155,Debit,1,0,USD,2023-01-01 09:00:00
731,70650,CC-FIN-160 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-160,Debit,1,0,USD,2023-01-01 09:00:00
732,70651,CC-FIN-160 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-160,Credit,1,0,USD,2023-01-01 09:00:00
733,70652,CC-FIN-160 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-160,Debit,1,0,USD,2023-01-01 09:00:00
734,70653,CC-FIN-165 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-165,Debit,1,0,USD,2023-01-01 09:00:00
735,70654,CC-FIN-165 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-165,Credit,1,0,USD,2023-01-01 09:00:00
736,70655,CC-FIN-165 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-165,Debit,1,0,USD,2023-01-01 09:00:00
737,70656,CC-FIN-170 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-170,Debit,1,0,USD,2023-01-01 09:00:00
738,70657,CC-FIN-170 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-170,Credit,1,0,USD,2023-01-01 09:00:00
739,70658,CC-FIN-170 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-170,Debit,1,0,USD,2023-01-01 09:00:00
740,70659,CC-FIN-175 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-175,Debit,1,0,USD,2023-01-01 09:00:00
741,70660,CC-FIN-175 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-175,Credit,1,0,USD,2023-01-01 09:00:00
742,70661,CC-FIN-175 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-175,Debit,1,0,USD,2023-01-01 09:00:00
743,70662,CC-FIN-180 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-180,Debit,1,0,USD,2023-01-01 09:00:00
744,70663,CC-FIN-180 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-180,Credit,1,0,USD,2023-01-01 09:00:00
745,70664,CC-FIN-180 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-180,Debit,1,0,USD,2023-01-01 09:00:00
746,70665,CC-FIN-185 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-185,Debit,1,0,USD,2023-01-01 09:00:00
747,70666,CC-FIN-185 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-185,Credit,1,0,USD,2023-01-01 09:00:00
748,70667,CC-FIN-185 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-185,Debit,1,0,USD,2023-01-01 09:00:00
749,70668,CC-FIN-190 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-190,Debit,1,0,USD,2023-01-01 09:00:00
750,70669,CC-FIN-190 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-190,Credit,1,0,USD,2023-01-01 09:00:00
751,70670,CC-FIN-190 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-190,Debit,1,0,USD,2023-01-01 09:00:00
752,70671,CC-FIN-195 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-FIN-195,Debit,1,0,USD,2023-01-01 09:00:00
753,70672,CC-FIN-195 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-FIN-195,Credit,1,0,USD,2023-01-01 09:00:00
